"Date","TSLA_Close"
2023-12-15,253.5
2023-12-18,252.080001831055
2023-12-19,257.220001220703
2023-12-20,247.139999389648
2023-12-21,254.5
2023-12-22,252.539993286133
2023-12-26,256.609985351562
2023-12-27,261.440002441406
2023-12-28,253.179992675781
2023-12-29,248.479995727539
2024-01-02,248.419998168945
2024-01-03,238.449996948242
2024-01-04,237.929992675781
2024-01-05,237.490005493164
2024-01-08,240.449996948242
2024-01-09,234.960006713867
2024-01-10,233.940002441406
2024-01-11,227.220001220703
2024-01-12,218.889999389648
2024-01-16,219.910003662109
2024-01-17,215.550003051758
2024-01-18,211.880004882812
2024-01-19,212.190002441406
2024-01-22,208.800003051758
2024-01-23,209.139999389648
2024-01-24,207.830001831055
2024-01-25,182.630004882812
2024-01-26,183.25
2024-01-29,190.929992675781
2024-01-30,191.589996337891
2024-01-31,187.289993286133
2024-02-01,188.860000610352
2024-02-02,187.910003662109
2024-02-05,181.059997558594
2024-02-06,185.100006103516
2024-02-07,187.580001831055
2024-02-08,189.559997558594
2024-02-09,193.570007324219
2024-02-12,188.130004882812
2024-02-13,184.020004272461
2024-02-14,188.710006713867
2024-02-15,200.449996948242
2024-02-16,199.949996948242
2024-02-20,193.759994506836
2024-02-21,194.770004272461
2024-02-22,197.410003662109
2024-02-23,191.970001220703
2024-02-26,199.399993896484
2024-02-27,199.729995727539
2024-02-28,202.039993286133
2024-02-29,201.880004882812
2024-03-01,202.639999389648
2024-03-04,188.139999389648
2024-03-05,180.740005493164
2024-03-06,176.539993286133
2024-03-07,178.649993896484
2024-03-08,175.339996337891
2024-03-11,177.770004272461
2024-03-12,177.539993286133
2024-03-13,169.479995727539
2024-03-14,162.5
2024-03-15,163.570007324219
2024-03-18,173.800003051758
2024-03-19,171.320007324219
2024-03-20,175.660003662109
2024-03-21,172.820007324219
2024-03-22,170.830001831055
2024-03-25,172.630004882812
2024-03-26,177.669998168945
2024-03-27,179.830001831055
2024-03-28,175.789993286133
2024-04-01,175.220001220703
2024-04-02,166.630004882812
2024-04-03,168.380004882812
2024-04-04,171.110000610352
2024-04-05,164.899993896484
2024-04-08,172.979995727539
2024-04-09,176.880004882812
2024-04-10,171.759994506836
2024-04-11,174.600006103516
2024-04-12,171.050003051758
2024-04-15,161.479995727539
2024-04-16,157.110000610352
2024-04-17,155.449996948242
2024-04-18,149.929992675781
2024-04-19,147.050003051758
2024-04-22,142.050003051758
2024-04-23,144.679992675781
2024-04-24,162.130004882812
2024-04-25,170.179992675781
2024-04-26,168.289993286133
2024-04-29,194.050003051758
2024-04-30,183.279998779297
2024-05-01,179.990005493164
2024-05-02,180.009994506836
2024-05-03,181.190002441406
2024-05-06,184.759994506836
2024-05-07,177.809997558594
2024-05-08,174.720001220703
2024-05-09,171.970001220703
2024-05-10,168.470001220703
2024-05-13,171.889999389648
2024-05-14,177.550003051758
2024-05-15,173.990005493164
2024-05-16,174.839996337891
2024-05-17,177.460006713867
2024-05-20,174.949996948242
2024-05-21,186.600006103516
2024-05-22,180.110000610352
2024-05-23,173.740005493164
2024-05-24,179.240005493164
2024-05-28,176.75
2024-05-29,176.190002441406
2024-05-30,178.789993286133
2024-05-31,178.080001831055
2024-06-03,176.289993286133
2024-06-04,174.770004272461
2024-06-05,175
2024-06-06,177.940002441406
2024-06-07,177.479995727539
2024-06-10,173.789993286133
2024-06-11,170.660003662109
2024-06-12,177.289993286133
2024-06-13,182.470001220703
2024-06-14,178.009994506836
2024-06-17,187.440002441406
2024-06-18,184.860000610352
2024-06-20,181.570007324219
2024-06-21,183.009994506836
2024-06-24,182.580001831055
2024-06-25,187.350006103516
2024-06-26,196.369995117188
2024-06-27,197.419998168945
2024-06-28,197.880004882812
2024-07-01,209.860000610352
2024-07-02,231.259994506836
2024-07-03,246.389999389648
2024-07-05,251.520004272461
2024-07-08,252.940002441406
2024-07-09,262.329986572266
2024-07-10,263.260009765625
2024-07-11,241.029998779297
2024-07-12,248.229995727539
2024-07-15,252.639999389648
2024-07-16,256.559997558594
2024-07-17,248.5
2024-07-18,249.229995727539
2024-07-19,239.199996948242
2024-07-22,251.509994506836
